tt0034492	10	nm1028218	actress	\N	["Girl Bunny"]
tt0034492	11	nm1028218	actress	\N	["Quail Mother"]
tt0034492	12	nm1028218	actress	\N	["Quail Mother"]
tt0034492	13	nm1028218	actress	\N	["Female Pheasant"]
tt0034492	14	nm1028218	actress	\N	["Female Pheasant"]
tt0034492	15	nm0152398	actress	\N	\N
tt0034492	16	nm0152398	actress	\N	\N
tt0034492	17	nm1036395	actress	\N	\N
tt0034492	18	nm1036395	actress	\N	\N
tt0034492	19	nm1028730	actor	\N	\N
tt0034492	20	nm1028730	actor	\N	\N
tt0034492	21	nm0201428	actress	\N	["Birds"]
tt0034492	22	nm0201428	actress	\N	["Birds"]
tt0034492	23	nm0205561	actor	\N	["Adolescent Thumper"]
tt0034492	24	nm0205561	actor	\N	["Adolescent Thumper"]
tt0034492	25	nm0205561	actor	\N	["Adolescent Flower"]
tt0034492	26	nm0205561	actor	\N	["Adolescent Flower"]
tt0034492	27	nm0019282	director	sequence director	\N
tt0034492	28	nm0035899	director	sequence director	\N
tt0034492	29	nm0359457	director	supervising director	\N
tt0034492	30	nm0373871	director	sequence director	\N
tt0034492	35	nm0161430	composer	composer	\N
tt0034492	36	nm0687570	composer	composer	\N
tt0034583	1	nm0000007	actor	\N	["Rick Blaine"]
tt0034583	2	nm0000006	actress	\N	["Ilsa Lund"]
tt0034583	3	nm0002134	actor	\N	["Victor Laszlo"]
tt0034583	4	nm0001647	actor	\N	["Captain Louis Renault"]
tt0034583	5	nm0891998	actor	\N	["Major Heinrich Strasser"]
tt0034583	6	nm0002113	actor	\N	["Signor Ferrari"]
tt0034583	7	nm0000048	actor	\N	["Ugarte"]
tt0034583	8	nm0757064	actor	\N	["Carl"]
tt0034583	9	nm0495495	actress	\N	["Yvonne"]
tt0034583	10	nm0933330	actor	\N	["Sam"]
tt0034583	11	nm0002031	director	director	\N
tt0034583	17	nm0000070	composer	composer	\N
tt0036775	1	nm0534045	actor	\N	["Walter Neff"]
tt0036775	2	nm0001766	actress	\N	["Phyllis Dietrichson"]
tt0036775	3	nm0000064	actor	\N	["Barton Keyes"]
tt0036775	4	nm0056477	actor	\N	["Nino Zachetti"]
tt0036775	5	nm0356004	actor	\N	["Mr. Jackson"]
tt0036775	6	nm0372742	actress	\N	["Lola Dietrichson"]
tt0036775	7	nm0694631	actor	\N	["Mr. Dietrichson"]
tt0036775	8	nm0301348	actor	\N	["Mr. Norton"]
tt0036775	9	nm0093769	actor	\N	["Sam Gorlopis"]
tt0036775	10	nm0680139	actor	\N	["Joe Pete"]
tt0036775	11	nm0000697	director	\N	\N
tt0036775	15	nm0000067	composer	composer	\N
tt0038650	1	nm0000071	actor	\N	["George Bailey"]
tt0038650	2	nm0001656	actress	\N	["Mary Hatch"]
tt0038650	3	nm0000859	actor	\N	["Mr. Potter"]
tt0038650	4	nm0593775	actor	\N	["Uncle Billy"]
tt0038650	5	nm0871287	actor	\N	["Clarence"]
tt0038650	6	nm0094135	actress	\N	["Mrs. Bailey"]
tt0038650	7	nm0269709	actor	\N	["Ernie"]
tt0038650	8	nm0000955	actor	\N	["Bert"]
tt0038650	9	nm0002108	actress	\N	["Violet"]
tt0038650	10	nm0912478	actor	\N	["Mr. Gower"]
tt0038650	11	nm0001008	director	\N	\N
tt0038650	17	nm0006323	composer	composer	\N
tt0038787	1	nm0000026	actor	\N	["Devlin"]
tt0038787	2	nm0000006	actress	\N	["Alicia Huberman"]
tt0038787	3	nm0001647	actor	\N	["Alexander Sebastian"]
tt0038787	4	nm0129894	actor	\N	["Paul Prescott"]
tt0038787	5	nm0465369	actress	\N	["Mme. Sebastian"]
tt0038787	6	nm0778306	actor	\N	["'Dr. Anderson'"]
tt0038787	7	nm0647752	actor	\N	["Walter Beardsley"]
tt0038787	8	nm0872683	actor	\N	["Eric Mathis"]
tt0038787	9	nm0591615	actor	\N	["Joseph"]
tt0038787	10	nm0114878	actor	\N	["Mr. Hopkins"]
tt0038787	11	nm0000033	director	\N	\N
tt0038787	13	nm0002202	composer	\N	\N
tt0040522	1	nm0536009	actor	\N	["Antonio"]
tt0040522	2	nm0821543	actor	\N	["Bruno"]
tt0040522	3	nm0136794	actress	\N	["Maria"]
tt0040522	4	nm0022821	actress	\N	["The Charitable Lady"]
tt0040522	5	nm0759031	actor	\N	["Baiocco"]
tt0040522	6	nm0157058	actor	\N	["The Beggar"]
tt0040522	7	nm0031509	actor	\N	["The Thief"]
tt0040522	8	nm0757129	actor	\N	["Secretary of the Charity Organization"]
tt0040522	9	nm0346358	actor	\N	["Amateur Actor"]
tt0040522	10	nm0238494	actress	\N	\N
tt0040522	11	nm0001120	director	\N	\N
tt0040522	17	nm0006007	composer	composer	\N
tt0040746	1	nm0000071	actor	\N	["Rupert Cadell"]
tt0040746	2	nm0197982	actor	\N	["Brandon"]
tt0040746	3	nm0335048	actor	\N	["Phillip"]
tt0040746	4	nm0389516	actor	\N	["David Kentley"]
tt0040746	5	nm0263330	actress	\N	["Mrs. Wilson"]
tt0040746	6	nm0225255	actor	\N	["Kenneth"]
tt0040746	7	nm0151401	actress	\N	["Janet"]
tt0040746	8	nm0362567	actor	\N	["Mr. Kentley"]
tt0040746	9	nm0171887	actress	\N	["Mrs. Atwater"]
